0,1,2
instance-00001aee,instance-0000178b,"[8, 50, 44, 14]"
instance-00001aee,instance-00001a97,"[8, 2, 44, 38]"
instance-00001aee,instance-00001abe,"[50, 14]"
instance-00001aee,instance-00000d8e,"[8, 2, 44, 38]"
instance-00001aee,instance-00001704,"[2, 38, 8, 44, 14, 50]"
instance-00001aee,instance-00001716,"[8, 2, 44, 38]"
instance-00001aee,instance-00001671,"[50, 14]"
instance-00001aee,instance-00001a6d,"[8, 2, 44, 38]"
instance-00001aee,instance-00001689,"[50, 14]"
instance-00001aee,instance-000016f5,"[8, 2, 44, 38]"
instance-00001aee,instance-00001683,"[50, 14]"
instance-00001aee,instance-000016a1,"[8, 2, 44, 38]"
instance-00001aee,instance-00001665,"[50, 14]"
instance-00001aee,instance-00001a91,"[8, 2, 44, 38]"
instance-00001aee,instance-000016b3,"[50, 14]"
instance-00001aee,instance-00001794,"[2, 38, 8, 44, 14, 50]"
instance-00001aee,instance-00001701,"[8, 2, 44, 38]"
instance-00001aee,instance-000016bc,"[50, 14]"
instance-00001aee,instance-00001a9d,"[8, 2, 44, 38]"
instance-00001aee,instance-000016c5,"[50, 14]"
instance-00001aee,instance-00001a7f,"[8, 2, 44, 38]"
instance-00001aee,instance-00001a52,"[50, 14]"
instance-00001aee,instance-00001a67,"[8, 2, 44, 38]"
instance-00001aee,instance-00001ab5,"[50, 14]"
instance-00001aee,instance-0000178e,"[2, 38, 8, 44, 14, 50]"
instance-00001aeb,instance-00001b12,"[65, 34, 29, 70]"
instance-00001aeb,instance-00001b00,"[65, 34, 29, 70]"
instance-00001aeb,instance-00001afd,"[65, 34, 29, 70]"
instance-00001aeb,instance-00001b03,"[65, 34, 29, 70]"
instance-00001aeb,instance-0000166b,"[65, 34, 70, 24, 60, 29]"
instance-00001aeb,instance-0000170a,"[65, 34, 70, 24, 60, 29]"
instance-00001aeb,instance-00001794,"[65, 34, 70, 24, 60, 29]"
instance-00001aeb,instance-00001a55,"[65, 34, 29, 70]"
instance-00001aeb,instance-00001ac7,"[65, 34, 70, 24, 60, 29]"
instance-00001a46,instance-00001aca,"[10, 51, 46, 15]"
instance-00001a46,instance-000016f2,"[10, 51, 46, 15]"
instance-00001a46,instance-0000178b,"[10, 51, 46, 15]"
instance-00001a46,instance-00001abe,"[10, 51, 46, 15]"
instance-00001a46,instance-00001704,"[51, 15]"
instance-00001a46,instance-000016c2,"[10, 46]"
instance-00001a46,instance-00001671,"[10, 51, 46, 15]"
instance-00001a46,instance-00001689,"[10, 51, 46, 15]"
instance-00001a46,instance-000016b0,"[10, 51, 46, 15]"
instance-00001a46,instance-00001665,"[51, 15]"
instance-00001a46,instance-00001719,"[10, 46]"
instance-00001a46,instance-000016b3,"[10, 51, 46, 15]"
instance-00001a46,instance-00001794,"[10, 51, 46, 15]"
instance-00001a46,instance-000016bc,"[10, 51, 46, 15]"
instance-00001a46,instance-000016c5,"[10, 51, 46, 15]"
instance-00001a46,instance-00001a52,"[10, 51, 46, 15]"
instance-00001a46,instance-00001ab5,"[10, 51, 46, 15]"
instance-00001a46,instance-0000178e,"[10, 51, 46, 15]"
instance-00001b0f,instance-0000166b,"[33, 69]"
instance-00001b0f,instance-0000170a,"[33, 69]"
instance-00001b0f,instance-00001794,"[33, 67, 69, 31]"
instance-00001a85,instance-00001a88,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-00001a85,instance-0000178b,"[8, 44]"
instance-00001a85,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001677,"[16, 43, 52, 7]"
instance-00001a85,instance-00001704,"[8, 2, 44, 38]"
instance-00001a85,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a85,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001ac4,instance-000016f2,"[11, 47]"
instance-00001ac4,instance-0000178b,"[5, 6, 41, 42, 11, 47]"
instance-00001ac4,instance-0000168c,"[42, 11, 6, 47]"
instance-00001ac4,instance-000016c2,"[5, 6, 41, 42, 11, 47]"
instance-00001ac4,instance-00001671,"[11, 47]"
instance-00001ac4,instance-000016bf,"[41, 42, 5, 6]"
instance-00001ac4,instance-00001689,"[11, 47]"
instance-00001ac4,instance-00001686,"[42, 6]"
instance-00001ac4,instance-00001ab8,"[41, 5]"
instance-00001ac4,instance-000016b0,"[42, 11, 6, 47]"
instance-00001ac4,instance-00001719,"[5, 6, 41, 42, 11, 47]"
instance-00001ac4,instance-000016b3,"[11, 47]"
instance-00001ac4,instance-0000165c,"[41, 42, 5, 6]"
instance-00001ac4,instance-00001794,"[11, 47]"
instance-00001ac4,instance-000016bc,"[11, 47]"
instance-00001ac4,instance-00001aac,"[41, 42, 5, 6]"
instance-00001ac4,instance-00001674,"[41, 42, 5, 6]"
instance-00001ac4,instance-000016c5,"[11, 47]"
instance-00001ac4,instance-00001ac1,"[5, 6, 41, 42, 11, 47]"
instance-00001ac4,instance-00001ab2,"[5, 6, 41, 42, 11, 47]"
instance-00001ac4,instance-000016a4,"[41, 42, 5, 6]"
instance-00001ac4,instance-0000178e,"[11, 47]"
instance-00001aca,instance-000016f2,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-0000178b,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-00001704,"[50, 51, 14, 15]"
instance-00001aca,instance-000016c2,"[10, 46]"
instance-00001aca,instance-00001671,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-00001689,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-000016b0,"[10, 51, 46, 15]"
instance-00001aca,instance-00001683,"[50, 14]"
instance-00001aca,instance-00001665,"[50, 51, 14, 15]"
instance-00001aca,instance-00001719,"[10, 46]"
instance-00001aca,instance-000016b3,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-00001794,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-000016bc,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-000016c5,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001aca,instance-0000178e,"[10, 46, 14, 15, 50, 51]"
instance-000016b9,instance-0000178b,"[9, 45]"
instance-000016b9,instance-000016bf,"[9, 3, 45, 39]"
instance-000016b9,instance-00001adc,"[48, 49, 12, 13]"
instance-000016b9,instance-00001ab8,"[9, 3, 45, 39]"
instance-000016b9,instance-000016c8,"[3, 39, 9, 12, 45, 13, 48, 49]"
instance-000016b9,instance-00001aa9,"[3, 39, 12, 13, 48, 49]"
instance-000016b9,instance-00001aac,"[9, 45]"
instance-000016b9,instance-00001674,"[9, 3, 45, 39]"
instance-000016b9,instance-00001710,"[48, 49, 12, 13]"
instance-000016b9,instance-00001a58,"[9, 45]"
instance-000016b9,instance-000016a4,"[9, 3, 45, 39]"
instance-00001a88,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-00001a88,instance-0000178b,"[8, 44]"
instance-00001a88,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001677,"[16, 43, 52, 7]"
instance-00001a88,instance-00001704,"[8, 2, 44, 38]"
instance-00001a88,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a88,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f2,instance-0000178b,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-0000168c,"[11, 47]"
instance-000016f2,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-000016f2,instance-00001704,"[50, 51, 14, 15]"
instance-000016f2,instance-000016c2,"[10, 11, 46, 47]"
instance-000016f2,instance-00001671,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-000016f2,instance-00001683,"[50, 14]"
instance-000016f2,instance-00001665,"[50, 51, 14, 15]"
instance-000016f2,instance-00001719,"[10, 11, 46, 47]"
instance-000016f2,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-00001794,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016f2,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-000016f2,instance-00001ac1,"[11, 47]"
instance-000016f2,instance-00001ab2,"[11, 47]"
instance-000016f2,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-000016f2,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001b12,instance-00001b00,"[65, 34, 29, 70]"
instance-00001b12,instance-00001afd,"[65, 34, 29, 70]"
instance-00001b12,instance-00001b03,"[65, 34, 29, 70]"
instance-00001b12,instance-0000166b,"[65, 34, 29, 70]"
instance-00001b12,instance-0000170a,"[65, 34, 29, 70]"
instance-00001b12,instance-00001794,"[65, 34, 29, 70]"
instance-00001b12,instance-00001a55,"[65, 34, 29, 70]"
instance-00001b12,instance-00001ac7,"[65, 34, 29, 70]"
instance-00001af1,instance-00001a97,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00000d8e,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001677,"[16, 43, 52, 7]"
instance-00001af1,instance-00001704,"[2, 38]"
instance-00001af1,instance-00001716,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001a6d,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-000016f5,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-000016a1,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001a91,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001794,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001701,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001a9d,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001a7f,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-00001a67,"[2, 38, 7, 43, 16, 52]"
instance-00001af1,instance-0000178e,"[2, 38, 7, 43, 16, 52]"
instance-0000178b,instance-00001a97,"[8, 44]"
instance-0000178b,instance-0000168c,"[42, 11, 6, 47]"
instance-0000178b,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-0000178b,instance-00000d8e,"[8, 44]"
instance-0000178b,instance-00001704,"[8, 44, 14, 15, 50, 51]"
instance-0000178b,instance-000016c2,"[5, 6, 41, 10, 11, 42, 46, 47]"
instance-0000178b,instance-00001716,"[8, 44]"
instance-0000178b,instance-00001671,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000178b,instance-000016bf,"[5, 6, 41, 42, 9, 45]"
instance-0000178b,instance-00001a6d,"[8, 44]"
instance-0000178b,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000178b,instance-00001686,"[42, 6]"
instance-0000178b,instance-00001ab8,"[41, 45, 5, 9]"
instance-0000178b,instance-000016f5,"[8, 44]"
instance-0000178b,instance-000016b0,"[6, 10, 11, 42, 46, 15, 47, 51]"
instance-0000178b,instance-00001683,"[50, 14]"
instance-0000178b,instance-000016a1,"[8, 44]"
instance-0000178b,instance-00001665,"[50, 51, 14, 15]"
instance-0000178b,instance-00001719,"[5, 6, 41, 10, 11, 42, 46, 47]"
instance-0000178b,instance-000016c8,"[9, 45]"
instance-0000178b,instance-00001a91,"[8, 44]"
instance-0000178b,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000178b,instance-0000165c,"[41, 42, 5, 6]"
instance-0000178b,instance-00001794,"[8, 10, 11, 44, 14, 15, 46, 47, 50, 51]"
instance-0000178b,instance-00001701,"[8, 44]"
instance-0000178b,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000178b,instance-00001aac,"[5, 6, 41, 42, 9, 45]"
instance-0000178b,instance-00001a9d,"[8, 44]"
instance-0000178b,instance-00001674,"[5, 6, 41, 42, 9, 45]"
instance-0000178b,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000178b,instance-00001a7f,"[8, 44]"
instance-0000178b,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-0000178b,instance-00001ac1,"[5, 6, 41, 42, 11, 47]"
instance-0000178b,instance-00001a58,"[9, 45]"
instance-0000178b,instance-00001a67,"[8, 44]"
instance-0000178b,instance-00001ab2,"[5, 6, 41, 42, 11, 47]"
instance-0000178b,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-0000178b,instance-000016a4,"[5, 6, 41, 42, 9, 45]"
instance-0000178b,instance-0000178e,"[8, 10, 11, 44, 14, 15, 46, 47, 50, 51]"
instance-00001a97,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001677,"[16, 43, 52, 7]"
instance-00001a97,instance-00001704,"[8, 2, 44, 38]"
instance-00001a97,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a97,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000168c,instance-000016c2,"[42, 11, 6, 47]"
instance-0000168c,instance-00001671,"[11, 47]"
instance-0000168c,instance-000016bf,"[42, 6]"
instance-0000168c,instance-00001689,"[11, 47]"
instance-0000168c,instance-00001686,"[42, 6]"
instance-0000168c,instance-000016b0,"[42, 11, 6, 47]"
instance-0000168c,instance-00001719,"[42, 11, 6, 47]"
instance-0000168c,instance-000016b3,"[11, 47]"
instance-0000168c,instance-0000165c,"[42, 6]"
instance-0000168c,instance-00001794,"[11, 47]"
instance-0000168c,instance-000016bc,"[11, 47]"
instance-0000168c,instance-00001aac,"[42, 6]"
instance-0000168c,instance-00001674,"[42, 6]"
instance-0000168c,instance-000016c5,"[11, 47]"
instance-0000168c,instance-00001ac1,"[42, 11, 6, 47]"
instance-0000168c,instance-00001ab2,"[42, 11, 6, 47]"
instance-0000168c,instance-000016a4,"[42, 6]"
instance-0000168c,instance-0000178e,"[11, 47]"
instance-00001abe,instance-00001704,"[50, 51, 14, 15]"
instance-00001abe,instance-000016c2,"[10, 46]"
instance-00001abe,instance-00001671,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-00001689,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-000016b0,"[10, 51, 46, 15]"
instance-00001abe,instance-00001683,"[50, 14]"
instance-00001abe,instance-00001665,"[50, 51, 14, 15]"
instance-00001abe,instance-00001719,"[10, 46]"
instance-00001abe,instance-000016b3,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-00001794,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-000016bc,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-000016c5,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001abe,instance-0000178e,"[10, 46, 14, 15, 50, 51]"
instance-00000d8e,instance-00001677,"[16, 43, 52, 7]"
instance-00000d8e,instance-00001704,"[8, 2, 44, 38]"
instance-00000d8e,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00000d8e,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001677,instance-00001716,"[16, 43, 52, 7]"
instance-00001677,instance-00001a6d,"[16, 43, 52, 7]"
instance-00001677,instance-000016f5,"[16, 43, 52, 7]"
instance-00001677,instance-000016a1,"[16, 43, 52, 7]"
instance-00001677,instance-00001a91,"[16, 43, 52, 7]"
instance-00001677,instance-00001794,"[16, 43, 52, 7]"
instance-00001677,instance-00001701,"[16, 43, 52, 7]"
instance-00001677,instance-00001a9d,"[16, 43, 52, 7]"
instance-00001677,instance-00001a7f,"[16, 43, 52, 7]"
instance-00001677,instance-00001a67,"[16, 43, 52, 7]"
instance-00001677,instance-0000178e,"[16, 43, 52, 7]"
instance-00001704,instance-00001716,"[8, 2, 44, 38]"
instance-00001704,instance-00001671,"[50, 51, 14, 15]"
instance-00001704,instance-00001a6d,"[8, 2, 44, 38]"
instance-00001704,instance-00001689,"[50, 51, 14, 15]"
instance-00001704,instance-000016f5,"[8, 2, 44, 38]"
instance-00001704,instance-000016b0,"[51, 15]"
instance-00001704,instance-00001683,"[50, 14]"
instance-00001704,instance-000016a1,"[8, 2, 44, 38]"
instance-00001704,instance-00001665,"[50, 51, 14, 15]"
instance-00001704,instance-00001a91,"[8, 2, 44, 38]"
instance-00001704,instance-000016b3,"[50, 51, 14, 15]"
instance-00001704,instance-00001794,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001704,instance-00001701,"[8, 2, 44, 38]"
instance-00001704,instance-000016bc,"[50, 51, 14, 15]"
instance-00001704,instance-00001a9d,"[8, 2, 44, 38]"
instance-00001704,instance-000016c5,"[50, 51, 14, 15]"
instance-00001704,instance-00001a7f,"[8, 2, 44, 38]"
instance-00001704,instance-00001a52,"[50, 51, 14, 15]"
instance-00001704,instance-00001a67,"[8, 2, 44, 38]"
instance-00001704,instance-00001ab5,"[50, 51, 14, 15]"
instance-00001704,instance-0000178e,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-000016c2,instance-00001671,"[10, 11, 46, 47]"
instance-000016c2,instance-000016bf,"[41, 42, 5, 6]"
instance-000016c2,instance-00001689,"[10, 11, 46, 47]"
instance-000016c2,instance-00001686,"[42, 6]"
instance-000016c2,instance-00001ab8,"[41, 5]"
instance-000016c2,instance-000016b0,"[6, 10, 11, 42, 46, 47]"
instance-000016c2,instance-00001719,"[5, 6, 41, 10, 11, 42, 46, 47]"
instance-000016c2,instance-000016b3,"[10, 11, 46, 47]"
instance-000016c2,instance-0000165c,"[41, 42, 5, 6]"
instance-000016c2,instance-00001794,"[10, 11, 46, 47]"
instance-000016c2,instance-000016bc,"[10, 11, 46, 47]"
instance-000016c2,instance-00001aac,"[41, 42, 5, 6]"
instance-000016c2,instance-00001674,"[41, 42, 5, 6]"
instance-000016c2,instance-000016c5,"[10, 11, 46, 47]"
instance-000016c2,instance-00001a52,"[10, 46]"
instance-000016c2,instance-00001ac1,"[5, 6, 41, 42, 11, 47]"
instance-000016c2,instance-00001ab2,"[5, 6, 41, 42, 11, 47]"
instance-000016c2,instance-00001ab5,"[10, 46]"
instance-000016c2,instance-000016a4,"[41, 42, 5, 6]"
instance-000016c2,instance-0000178e,"[10, 11, 46, 47]"
instance-00001b00,instance-00001afd,"[65, 34, 29, 70]"
instance-00001b00,instance-00001b03,"[65, 34, 29, 70]"
instance-00001b00,instance-0000166b,"[65, 34, 29, 70]"
instance-00001b00,instance-0000170a,"[65, 34, 29, 70]"
instance-00001b00,instance-00001794,"[65, 34, 29, 70]"
instance-00001b00,instance-00001a55,"[65, 34, 29, 70]"
instance-00001b00,instance-00001ac7,"[65, 34, 29, 70]"
instance-00001716,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001716,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001671,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001671,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-00001671,instance-00001683,"[50, 14]"
instance-00001671,instance-00001665,"[50, 51, 14, 15]"
instance-00001671,instance-00001719,"[10, 11, 46, 47]"
instance-00001671,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001671,instance-00001794,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001671,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001671,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001671,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001671,instance-00001ac1,"[11, 47]"
instance-00001671,instance-00001ab2,"[11, 47]"
instance-00001671,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001671,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016bf,instance-00001686,"[42, 6]"
instance-000016bf,instance-00001ab8,"[3, 5, 39, 41, 9, 45]"
instance-000016bf,instance-000016b0,"[42, 6]"
instance-000016bf,instance-00001719,"[41, 42, 5, 6]"
instance-000016bf,instance-000016c8,"[9, 3, 45, 39]"
instance-000016bf,instance-0000165c,"[41, 42, 5, 6]"
instance-000016bf,instance-00001aa9,"[3, 39]"
instance-000016bf,instance-00001aac,"[5, 6, 41, 42, 9, 45]"
instance-000016bf,instance-00001674,"[3, 5, 6, 39, 41, 42, 9, 45]"
instance-000016bf,instance-00001ac1,"[41, 42, 5, 6]"
instance-000016bf,instance-00001a58,"[9, 45]"
instance-000016bf,instance-00001ab2,"[41, 42, 5, 6]"
instance-000016bf,instance-000016a4,"[3, 5, 6, 39, 41, 42, 9, 45]"
instance-00001adc,instance-000016c8,"[48, 49, 12, 13]"
instance-00001adc,instance-00001aa9,"[48, 49, 12, 13]"
instance-00001adc,instance-00001710,"[12, 13, 48, 49, 17, 53]"
instance-00001a6d,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6d,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001689,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-00001689,instance-00001683,"[50, 14]"
instance-00001689,instance-00001665,"[50, 51, 14, 15]"
instance-00001689,instance-00001719,"[10, 11, 46, 47]"
instance-00001689,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001689,instance-00001794,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001689,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001689,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001689,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001689,instance-00001ac1,"[11, 47]"
instance-00001689,instance-00001ab2,"[11, 47]"
instance-00001689,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001689,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001686,instance-000016b0,"[42, 6]"
instance-00001686,instance-00001719,"[42, 6]"
instance-00001686,instance-0000165c,"[42, 6]"
instance-00001686,instance-00001aac,"[42, 6]"
instance-00001686,instance-00001674,"[42, 6]"
instance-00001686,instance-00001ac1,"[42, 6]"
instance-00001686,instance-00001ab2,"[42, 6]"
instance-00001686,instance-000016a4,"[42, 6]"
instance-00001afd,instance-00001b03,"[65, 34, 29, 70]"
instance-00001afd,instance-0000166b,"[65, 34, 29, 70]"
instance-00001afd,instance-0000170a,"[65, 34, 29, 70]"
instance-00001afd,instance-00001794,"[65, 34, 29, 70]"
